timestamp,CH0_pF
116.619,321.524467,252.936040
116.724,321.431406,252.936562
116.831,321.408795,252.937188
116.939,320.913645,252.938613
117.046,319.684555,252.940247
117.153,318.891393,252.938613
117.256,318.493261,252.938961
117.362,318.046281,252.937188
117.478,317.772930,252.940004
117.580,317.409915,252.938613
117.687,316.878111,252.940004
117.792,316.351793,252.937570
117.895,316.404804,252.937674
118.001,316.329933,252.940004
118.111,316.323188,252.935032
118.222,316.264506,252.937570
118.323,316.210669,252.938613
118.427,315.990817,252.941534
118.534,316.159186,252.938439
118.648,316.135194,252.937188
118.747,316.161433,252.938857
118.857,316.150440,252.937083
118.963,316.039824,252.935797
119.066,313.592368,252.937953
119.177,314.407419,252.938092
119.281,315.649361,252.938961
119.389,316.047228,252.938613
119.495,315.771279,252.937431
119.598,315.779581,252.938961
119.704,315.724288,252.934267
119.816,315.177635,252.935553
